schema,object_name,object_type,owner,estimated_rows,exact_rows_when_safe,size_bytes,created_date,last_definition_change,last_write_evidence,date_coverage,primary_identity_columns,primary_key,foreign_key_dependencies,dependent_views_functions,trigger_writers,rls_enabled,active_repository_callers,active_scheduled_callers,known_research_callers
realtime,messages_2026_02_27.messages_2026_02_27_pkey,INDEX,,,,,,,"CREATE UNIQUE INDEX messages_2026_02_27_pkey ON realtime.messages_2026_02_27 USING btree (id, inserted_at)",,,,,,,,,,
realtime,schema_migrations.schema_migrations_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX schema_migrations_pkey ON realtime.schema_migrations USING btree (version),,,,,,,,,,
realtime,subscription.ix_realtime_subscription_entity,INDEX,,,,,,,CREATE INDEX ix_realtime_subscription_entity ON realtime.subscription USING btree (entity),,,,,,,,,,
realtime,subscription.pk_subscription,INDEX,,,,,,,CREATE UNIQUE INDEX pk_subscription ON realtime.subscription USING btree (id),,,,,,,,,,
realtime,subscription.subscription_subscription_id_entity_filters_action_filter_key,INDEX,,,,,,,"CREATE UNIQUE INDEX subscription_subscription_id_entity_filters_action_filter_key ON realtime.subscription USING btree (subscription_id, entity, filters, action_filter)",,,,,,,,,,
storage,buckets.bname,INDEX,,,,,,,CREATE UNIQUE INDEX bname ON storage.buckets USING btree (name),,,,,,,,,,
storage,buckets.buckets_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX buckets_pkey ON storage.buckets USING btree (id),,,,,,,,,,
storage,buckets_analytics.buckets_analytics_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX buckets_analytics_pkey ON storage.buckets_analytics USING btree (id),,,,,,,,,,
storage,buckets_analytics.buckets_analytics_unique_name_idx,INDEX,,,,,,,CREATE UNIQUE INDEX buckets_analytics_unique_name_idx ON storage.buckets_analytics USING btree (name) WHERE (deleted_at IS NULL),,,,,,,,,,
storage,buckets_vectors.buckets_vectors_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX buckets_vectors_pkey ON storage.buckets_vectors USING btree (id),,,,,,,,,,
storage,migrations.migrations_name_key,INDEX,,,,,,,CREATE UNIQUE INDEX migrations_name_key ON storage.migrations USING btree (name),,,,,,,,,,
storage,migrations.migrations_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX migrations_pkey ON storage.migrations USING btree (id),,,,,,,,,,
storage,objects.bucketid_objname,INDEX,,,,,,,"CREATE UNIQUE INDEX bucketid_objname ON storage.objects USING btree (bucket_id, name)",,,,,,,,,,
storage,objects.idx_objects_bucket_id_name,INDEX,,,,,,,"CREATE INDEX idx_objects_bucket_id_name ON storage.objects USING btree (bucket_id, name COLLATE ""C"")",,,,,,,,,,
storage,objects.idx_objects_bucket_id_name_lower,INDEX,,,,,,,"CREATE INDEX idx_objects_bucket_id_name_lower ON storage.objects USING btree (bucket_id, lower(name) COLLATE ""C"")",,,,,,,,,,
storage,objects.name_prefix_search,INDEX,,,,,,,CREATE INDEX name_prefix_search ON storage.objects USING btree (name text_pattern_ops),,,,,,,,,,
storage,objects.objects_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX objects_pkey ON storage.objects USING btree (id),,,,,,,,,,
storage,s3_multipart_uploads.idx_multipart_uploads_list,INDEX,,,,,,,"CREATE INDEX idx_multipart_uploads_list ON storage.s3_multipart_uploads USING btree (bucket_id, key, created_at)",,,,,,,,,,
storage,s3_multipart_uploads.s3_multipart_uploads_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX s3_multipart_uploads_pkey ON storage.s3_multipart_uploads USING btree (id),,,,,,,,,,
storage,s3_multipart_uploads_parts.s3_multipart_uploads_parts_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX s3_multipart_uploads_parts_pkey ON storage.s3_multipart_uploads_parts USING btree (id),,,,,,,,,,
storage,vector_indexes.vector_indexes_name_bucket_id_idx,INDEX,,,,,,,"CREATE UNIQUE INDEX vector_indexes_name_bucket_id_idx ON storage.vector_indexes USING btree (name, bucket_id)",,,,,,,,,,
storage,vector_indexes.vector_indexes_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX vector_indexes_pkey ON storage.vector_indexes USING btree (id),,,,,,,,,,
vault,secrets.secrets_name_idx,INDEX,,,,,,,CREATE UNIQUE INDEX secrets_name_idx ON vault.secrets USING btree (name) WHERE (name IS NOT NULL),,,,,,,,,,
vault,secrets.secrets_pkey,INDEX,,,,,,,CREATE UNIQUE INDEX secrets_pkey ON vault.secrets USING btree (id),,,,,,,,,,
auth,audit_log_entries.audit_log_entries_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_authorization_url_https,CHECK_CONSTRAINT,,,,,,,CHECK (((authorization_url IS NULL) OR (authorization_url ~~ 'https://%'::text))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_authorization_url_length,CHECK_CONSTRAINT,,,,,,,CHECK (((authorization_url IS NULL) OR (char_length(authorization_url) <= 2048))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_client_id_length,CHECK_CONSTRAINT,,,,,,,CHECK (((char_length(client_id) >= 1) AND (char_length(client_id) <= 512))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_discovery_url_length,CHECK_CONSTRAINT,,,,,,,CHECK (((discovery_url IS NULL) OR (char_length(discovery_url) <= 2048))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_identifier_format,CHECK_CONSTRAINT,,,,,,,"CHECK ((identifier ~ '^[a-z0-9][a-z0-9:-]{0,48}[a-z0-9]$'::text))",,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_identifier_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (identifier),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_issuer_length,CHECK_CONSTRAINT,,,,,,,CHECK (((issuer IS NULL) OR ((char_length(issuer) >= 1) AND (char_length(issuer) <= 2048)))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_jwks_uri_https,CHECK_CONSTRAINT,,,,,,,CHECK (((jwks_uri IS NULL) OR (jwks_uri ~~ 'https://%'::text))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_jwks_uri_length,CHECK_CONSTRAINT,,,,,,,CHECK (((jwks_uri IS NULL) OR (char_length(jwks_uri) <= 2048))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_name_length,CHECK_CONSTRAINT,,,,,,,CHECK (((char_length(name) >= 1) AND (char_length(name) <= 100))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_oauth2_requires_endpoints,CHECK_CONSTRAINT,,,,,,,CHECK (((provider_type <> 'oauth2'::text) OR ((authorization_url IS NOT NULL) AND (token_url IS NOT NULL) AND (userinfo_url IS NOT NULL)))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_oidc_discovery_url_https,CHECK_CONSTRAINT,,,,,,,CHECK (((provider_type <> 'oidc'::text) OR (discovery_url IS NULL) OR (discovery_url ~~ 'https://%'::text))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_oidc_issuer_https,CHECK_CONSTRAINT,,,,,,,CHECK (((provider_type <> 'oidc'::text) OR (issuer IS NULL) OR (issuer ~~ 'https://%'::text))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_oidc_requires_issuer,CHECK_CONSTRAINT,,,,,,,CHECK (((provider_type <> 'oidc'::text) OR (issuer IS NOT NULL))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_provider_type_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((provider_type = ANY (ARRAY['oauth2'::text, 'oidc'::text])))",,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_token_url_https,CHECK_CONSTRAINT,,,,,,,CHECK (((token_url IS NULL) OR (token_url ~~ 'https://%'::text))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_token_url_length,CHECK_CONSTRAINT,,,,,,,CHECK (((token_url IS NULL) OR (char_length(token_url) <= 2048))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_userinfo_url_https,CHECK_CONSTRAINT,,,,,,,CHECK (((userinfo_url IS NULL) OR (userinfo_url ~~ 'https://%'::text))),,,,,,,,,,
auth,custom_oauth_providers.custom_oauth_providers_userinfo_url_length,CHECK_CONSTRAINT,,,,,,,CHECK (((userinfo_url IS NULL) OR (char_length(userinfo_url) <= 2048))),,,,,,,,,,
auth,flow_state.flow_state_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,identities.identities_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,identities.identities_provider_id_provider_unique,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (provider_id, provider)",,,,,,,,,,
auth,identities.identities_user_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,,,
auth,instances.instances_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,mfa_amr_claims.amr_id_pk,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,mfa_amr_claims.mfa_amr_claims_session_id_authentication_method_pkey,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (session_id, authentication_method)",,,,,,,,,,
auth,mfa_amr_claims.mfa_amr_claims_session_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (session_id) REFERENCES auth.sessions(id) ON DELETE CASCADE,,,,FOREIGN KEY (session_id) REFERENCES auth.sessions(id) ON DELETE CASCADE,,,,,,
auth,mfa_challenges.mfa_challenges_auth_factor_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (factor_id) REFERENCES auth.mfa_factors(id) ON DELETE CASCADE,,,,FOREIGN KEY (factor_id) REFERENCES auth.mfa_factors(id) ON DELETE CASCADE,,,,,,
auth,mfa_challenges.mfa_challenges_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,mfa_factors.mfa_factors_last_challenged_at_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (last_challenged_at),,,,,,,,,,
auth,mfa_factors.mfa_factors_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,mfa_factors.mfa_factors_user_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,,,
auth,oauth_authorizations.oauth_authorizations_authorization_code_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (authorization_code),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_authorization_code_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(authorization_code) <= 255)),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_authorization_id_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (authorization_id),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_client_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,,,,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,,,,,,
auth,oauth_authorizations.oauth_authorizations_code_challenge_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(code_challenge) <= 128)),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_expires_at_future,CHECK_CONSTRAINT,,,,,,,CHECK ((expires_at > created_at)),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_nonce_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(nonce) <= 255)),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_redirect_uri_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(redirect_uri) <= 2048)),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_resource_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(resource) <= 2048)),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_scope_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(scope) <= 4096)),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_state_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(state) <= 4096)),,,,,,,,,,
auth,oauth_authorizations.oauth_authorizations_user_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,,,
auth,oauth_client_states.oauth_client_states_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,oauth_clients.oauth_clients_client_name_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(client_name) <= 1024)),,,,,,,,,,
auth,oauth_clients.oauth_clients_client_uri_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(client_uri) <= 2048)),,,,,,,,,,
auth,oauth_clients.oauth_clients_logo_uri_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(logo_uri) <= 2048)),,,,,,,,,,
auth,oauth_clients.oauth_clients_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,oauth_clients.oauth_clients_token_endpoint_auth_method_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((token_endpoint_auth_method = ANY (ARRAY['client_secret_basic'::text, 'client_secret_post'::text, 'none'::text])))",,,,,,,,,,
auth,oauth_consents.oauth_consents_client_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,,,,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,,,,,,
auth,oauth_consents.oauth_consents_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,oauth_consents.oauth_consents_revoked_after_granted,CHECK_CONSTRAINT,,,,,,,CHECK (((revoked_at IS NULL) OR (revoked_at >= granted_at))),,,,,,,,,,
auth,oauth_consents.oauth_consents_scopes_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(scopes) <= 2048)),,,,,,,,,,
auth,oauth_consents.oauth_consents_scopes_not_empty,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(TRIM(BOTH FROM scopes)) > 0)),,,,,,,,,,
auth,oauth_consents.oauth_consents_user_client_unique,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (user_id, client_id)",,,,,,,,,,
auth,oauth_consents.oauth_consents_user_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,,,
auth,one_time_tokens.one_time_tokens_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,one_time_tokens.one_time_tokens_token_hash_check,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(token_hash) > 0)),,,,,,,,,,
auth,one_time_tokens.one_time_tokens_user_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,,,
auth,refresh_tokens.refresh_tokens_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,refresh_tokens.refresh_tokens_session_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (session_id) REFERENCES auth.sessions(id) ON DELETE CASCADE,,,,FOREIGN KEY (session_id) REFERENCES auth.sessions(id) ON DELETE CASCADE,,,,,,
auth,refresh_tokens.refresh_tokens_token_unique,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (token),,,,,,,,,,
auth,saml_providers.entity_id not empty,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(entity_id) > 0)),,,,,,,,,,
auth,saml_providers.metadata_url not empty,CHECK_CONSTRAINT,,,,,,,CHECK (((metadata_url = NULL::text) OR (char_length(metadata_url) > 0))),,,,,,,,,,
auth,saml_providers.metadata_xml not empty,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(metadata_xml) > 0)),,,,,,,,,,
auth,saml_providers.saml_providers_entity_id_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (entity_id),,,,,,,,,,
auth,saml_providers.saml_providers_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,saml_providers.saml_providers_sso_provider_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,,,,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,,,,,,
auth,saml_relay_states.request_id not empty,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(request_id) > 0)),,,,,,,,,,
auth,saml_relay_states.saml_relay_states_flow_state_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (flow_state_id) REFERENCES auth.flow_state(id) ON DELETE CASCADE,,,,FOREIGN KEY (flow_state_id) REFERENCES auth.flow_state(id) ON DELETE CASCADE,,,,,,
auth,saml_relay_states.saml_relay_states_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,saml_relay_states.saml_relay_states_sso_provider_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,,,,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,,,,,,
auth,schema_migrations.schema_migrations_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (version),,,,,,,,,,
auth,sessions.sessions_oauth_client_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (oauth_client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,,,,FOREIGN KEY (oauth_client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,,,,,,
auth,sessions.sessions_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,sessions.sessions_scopes_length,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(scopes) <= 4096)),,,,,,,,,,
auth,sessions.sessions_user_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,,,
auth,sso_domains.domain not empty,CHECK_CONSTRAINT,,,,,,,CHECK ((char_length(domain) > 0)),,,,,,,,,,
auth,sso_domains.sso_domains_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,sso_domains.sso_domains_sso_provider_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,,,,FOREIGN KEY (sso_provider_id) REFERENCES auth.sso_providers(id) ON DELETE CASCADE,,,,,,
auth,sso_providers.resource_id not empty,CHECK_CONSTRAINT,,,,,,,CHECK (((resource_id = NULL::text) OR (char_length(resource_id) > 0))),,,,,,,,,,
auth,sso_providers.sso_providers_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,users.users_email_change_confirm_status_check,CHECK_CONSTRAINT,,,,,,,CHECK (((email_change_confirm_status >= 0) AND (email_change_confirm_status <= 2))),,,,,,,,,,
auth,users.users_phone_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (phone),,,,,,,,,,
auth,users.users_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,webauthn_challenges.webauthn_challenges_challenge_type_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((challenge_type = ANY (ARRAY['signup'::text, 'registration'::text, 'authentication'::text])))",,,,,,,,,,
auth,webauthn_challenges.webauthn_challenges_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,webauthn_challenges.webauthn_challenges_user_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,,,
auth,webauthn_credentials.webauthn_credentials_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,webauthn_credentials.webauthn_credentials_user_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,,,,,,
cron,job.job_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (jobid),,,,,,,,,,
cron,job.jobname_username_uniq,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (jobname, username)",,,,,,,,,,
cron,job_run_details.job_run_details_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (runid),,,,,,,,,,
mlb,bvp_stats.bvp_stats_batter_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (batter_id) REFERENCES mlb.player_ids(player_id),,,,FOREIGN KEY (batter_id) REFERENCES mlb.player_ids(player_id),,,,,,
mlb,bvp_stats.bvp_stats_batter_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((batter_id > 0)),,,,,,,,,,
mlb,bvp_stats.bvp_stats_game_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,,,
mlb,bvp_stats.bvp_stats_game_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((game_id > 0)),,,,,,,,,,
mlb,bvp_stats.bvp_stats_pitcher_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (pitcher_id) REFERENCES mlb.player_ids(player_id),,,,FOREIGN KEY (pitcher_id) REFERENCES mlb.player_ids(player_id),,,,,,
mlb,bvp_stats.bvp_stats_pitcher_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((pitcher_id > 0)),,,,,,,,,,
mlb,bvp_stats.bvp_stats_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, batter_id, pitcher_id)",,,,,,,,,,
mlb,game_info.game_info_game_id_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (game_id),,,,,,,,,,
mlb,game_info.game_info_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (game_id),,,,,,,,,,
mlb,model_training_props.model_training_props_game_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,,,
mlb,model_training_props.model_training_props_game_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((game_id > 0)),,,,,,,,,,
mlb,model_training_props.model_training_props_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
mlb,model_training_props.model_training_props_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,,,
mlb,model_training_props.model_training_props_player_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((player_id > 0)),,,,,,,,,,
mlb,model_training_props.mtp_team_text_no_leagues,CHECK_CONSTRAINT,,,,,,,"CHECK (((team IS NULL) OR (upper(team) <> ALL (ARRAY['AL'::text, 'NL'::text])))) NOT VALID",,,,,,,,,,
mlb,model_training_props.mtp_team_text_numeric,CHECK_CONSTRAINT,,,,,,,CHECK (((team IS NULL) OR (team = ''::text) OR (team ~ '^[0-9]+$'::text))) NOT VALID,,,,,,,,,,
mlb,model_training_props.unique_player_game_prop,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (player_id, game_id, prop_type, prop_source)",,,,,,,,,,
mlb,player_derived_stats.player_derived_stats_game_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,,,
mlb,player_derived_stats.player_derived_stats_game_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((game_id > 0)),,,,,,,,,,
mlb,player_derived_stats.player_derived_stats_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
mlb,player_derived_stats.player_derived_stats_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,,,
mlb,player_derived_stats.player_derived_stats_player_id_game_id_key,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (player_id, game_id)",,,,,,,,,,
mlb,player_derived_stats.player_derived_stats_player_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((player_id > 0)),,,,,,,,,,
mlb,player_derived_stats.player_derived_stats_unique_key,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (player_id, game_id, game_date)",,,,,,,,,,
mlb,player_derived_stats.player_game_unique,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (player_id, game_date)",,,,,,,,,,
mlb,player_ids.player_ids_no_unknown_real,CHECK_CONSTRAINT,,,,,,,"CHECK (((is_placeholder = true) OR (COALESCE(lower(player_name), ''::text) !~~ 'unknown%'::text))) NOT VALID",,,,,,,,,,
mlb,player_ids.player_ids_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
mlb,player_ids.player_ids_player_id_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (player_id),,,,,,,,,,
mlb,player_ids.player_ids_player_id_unique,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (player_id),,,,,,,,,,
mlb,player_ids.player_ids_player_name_not_blank,CHECK_CONSTRAINT,,,,,,,CHECK (((player_name IS NOT NULL) AND (btrim(player_name) <> ''::text))),,,,,,,,,,
mlb,player_profiles_cache.player_profiles_cache_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (player_id),,,,,,,,,,
mlb,player_profiles_cache.player_profiles_cache_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,,,
mlb,player_profiles_cache.player_profiles_cache_player_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((player_id > 0)),,,,,,,,,,
mlb,player_props.player_props_game_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,,,
mlb,player_props.player_props_game_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((game_id > 0)),,,,,,,,,,
mlb,player_props.player_props_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
mlb,player_props.player_props_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,,,
